maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,pressure,visibility,winddirDegree,windspeedKmph,tempC,precipMM,precipInch
33,21,0,8.7,7,4,18,29,29,28,9,33,58,1011,10,228,6,33,0.1,0.00393701
34,23,0,8.7,7,0,15,29,29,28,12,13,46,1009,10,236,8,34,0,0
33,20,0,8.7,7,0,14,28,28,27,10,8,46,1009,10,236,6,33,0,0
33,19,0,8.7,7,0,5,26,26,26,14,4,27,1010,10,186,8,33,0,0
32,18,0,8.7,7,3,1,26,26,26,15,0,19,1013,10,187,8,32,0,0
32,17,0,8.7,7,10,7,26,26,26,12,1,33,1015,10,127,8,32,0,0
32,19,0,8.7,7,18,14,27,27,26,11,0,48,1016,10,57,7,32,0,0
32,18,0,8.7,7,26,12,27,27,26,11,0,43,1016,10,78,6,32,0,0
31,17,0,8.7,6,33,8,25,25,24,15,0,37,1015,10,93,9,31,0,0
31,16,0,8.7,6,41,8,24,24,24,15,1,37,1015,10,76,9,31,0,0
32,18,0,8.7,7,48,10,26,26,25,11,4,40,1014,10,165,6,32,0,0
33,17,0,8.7,7,56,5,26,26,27,11,0,26,1014,10,251,6,33,0,0
32,17,0,8.7,7,63,5,25,25,25,9,5,28,1014,10,64,5,32,0,0
32,17,0,8.7,7,71,6,26,26,26,12,0,28,1014,10,112,7,32,0,0
32,16,0,8.7,7,78,3,26,26,26,14,1,23,1015,10,194,7,32,0,0
32,16,0,8.7,7,86,7,26,26,26,12,2,30,1015,10,123,7,32,0,0
31,17,0,8.7,7,93,7,25,25,25,12,1,33,1015,10,80,7,31,0,0
30,17,0,8.7,6,97,9,26,26,25,14,1,36,1015,10,68,8,30,0,0
30,17,0,8.7,6,100,8,25,25,25,17,0,36,1015,10,61,10,30,0,0
31,17,0,8.7,6,88,9,24,24,24,14,8,41,1015,10,73,8,31,0,0
31,17,0,8.7,7,81,10,26,26,26,11,0,39,1014,10,197,6,31,0,0
30,16,0,8.7,7,74,6,25,25,25,13,1,30,1013,10,292,7,30,0,0
30,16,0,8.7,7,66,2,24,24,25,16,0,24,1012,10,170,9,30,0,0
30,15,0,8.7,6,59,0,23,23,23,16,1,22,1013,10,198,8,30,0,0
30,14,0,8.7,6,52,5,24,24,24,12,0,30,1012,10,242,7,30,0,0
31,14,0,8.7,6,45,3,23,23,23,10,7,28,1013,10,294,5,31,0,0
30,15,0,8.7,6,37,2,24,24,24,13,8,24,1013,10,219,7,30,0,0
31,14,0,8.7,6,30,4,25,25,25,13,0,27,1013,10,144,7,31,0,0
32,16,0,8.7,7,23,6,24,24,25,14,7,32,1012,10,166,7,32,0,0
31,16,0,8.7,7,15,8,25,25,25,12,2,36,1013,10,330,7,31,0,0
31,18,0,8.7,7,8,8,25,25,25,15,6,35,1014,10,178,8,31,0,0
31,17,0,8.7,7,1,7,25,25,25,14,5,33,1015,10,207,8,31,0,0
31,17,0,8.7,7,0,8,24,24,24,16,6,35,1015,10,178,9,31,0,0
31,17,0,8.7,7,0,8,23,23,24,19,7,40,1014,10,154,11,31,0,0
30,17,0,8.7,6,6,9,24,24,24,18,1,41,1016,10,35,11,30,0,0
31,17,0,8.7,7,13,11,24,24,24,20,12,45,1016,10,72,12,31,0,0
32,20,0,8.7,7,21,14,27,27,26,13,14,49,1017,10,74,8,32,0,0
30,22,0,8.7,7,28,11,27,27,26,14,17,40,1017,10,46,8,30,0,0
26,19,0,10.8,6,35,10,24,24,22,17,29,47,1017,10,108,10,26,0.1,0.00393701
29,17,0,10.8,6,43,10,23,23,23,16,11,44,1016,10,138,9,29,0,0
30,17,0,10.8,6,50,5,23,23,23,17,6,33,1016,10,145,10,30,0,0
29,14,0,10.8,6,57,1,22,22,22,15,3,25,1014,10,148,8,29,0,0
28,14,0,10.8,6,64,5,23,22,23,8,1,35,1013,10,170,4,28,0,0
28,14,0,10.8,6,72,5,22,22,23,15,0,32,1012,10,215,8,28,0,0
28,13,0,10.8,6,79,3,22,22,22,15,1,28,1013,10,185,9,28,0,0
29,15,0,10.8,6,86,3,22,22,22,16,7,30,1012,10,170,9,29,0,0
29,14,0,10.8,6,93,4,22,22,22,18,4,33,1013,10,254,11,29,0,0
28,15,0,10.9,6,97,7,22,22,22,17,2,40,1015,10,51,10,28,0,0
29,15,0,10.8,6,100,5,21,21,22,22,3,36,1014,10,74,13,29,0,0
30,17,0,10.9,7,85,6,23,23,23,23,21,34,1014,10,176,13,30,0,0
25,18,0,10.9,6,77,13,23,23,22,15,31,55,1016,10,252,10,25,0,0
27,15,0,10.9,6,70,12,22,22,22,15,0,56,1016,10,83,10,27,0,0
28,14,0,10.9,6,63,4,20,20,20,20,0,36,1014,10,45,12,28,0,0
29,14,0,10.9,6,56,0,20,20,20,27,0,27,1013,10,68,15,29,0,0
29,14,0,10.9,6,48,3,21,21,21,22,0,32,1013,10,65,13,29,0,0
29,14,0,10.9,6,41,3,21,21,21,21,4,31,1014,10,124,12,29,0,0
28,14,0,10.9,6,34,0,21,21,21,21,4,26,1015,10,189,11,28,0,0
29,13,0,10.9,6,27,-1,21,21,22,18,3,22,1015,10,183,10,29,0,0
29,16,0,10.9,6,19,3,21,21,22,16,16,30,1014,10,37,9,29,0,0
30,16,0,10.9,6,12,7,22,22,22,21,5,38,1014,10,240,12,30,0,0
26,13,0,10.9,6,5,4,20,19,20,22,0,37,1018,10,290,13,26,0,0
27,12,0,10.9,6,0,4,19,19,19,25,0,38,1020,10,53,15,27,0,0
28,14,0,10.9,6,0,5,20,20,20,23,0,38,1020,10,61,14,28,0,0
29,15,0,10.9,6,2,5,21,21,21,23,6,35,1020,10,54,13,29,0,0
29,14,0,10.9,6,10,5,21,21,22,15,24,35,1019,10,91,8,29,0,0
30,14,0,10.9,6,17,4,22,22,23,18,0,31,1018,10,163,10,30,0,0
31,14,0,11,6,24,4,23,23,23,15,2,30,1016,10,55,8,31,0,0
30,15,0,11,6,31,2,22,22,23,20,1,25,1017,10,67,11,30,0,0
30,15,0,11,6,39,0,21,21,22,18,12,25,1016,10,53,10,30,0,0
31,14,0,11,6,46,4,22,22,23,12,3,33,1015,10,198,7,31,0,0
30,13,0,11,6,53,5,23,23,24,11,0,31,1015,10,167,6,30,0,0
30,12,0,11,6,60,1,23,23,24,13,0,25,1014,10,162,7,30,0,0
30,14,0,11,6,68,1,22,22,23,17,0,25,1015,10,189,10,30,0,0
31,13,0,11,6,75,3,23,23,24,16,0,26,1015,10,155,9,31,0,0
31,15,0,11,7,82,4,25,25,25,14,1,26,1015,10,215,8,31,0,0
31,15,0,11,7,90,4,23,23,24,14,5,28,1015,10,179,8,31,0,0
30,14,0,11,6,97,8,25,25,24,12,2,37,1016,10,215,7,30,0,0
31,16,0,11.1,7,100,7,25,25,25,13,1,34,1016,10,135,7,31,0,0
31,14,0,11.1,7,100,3,24,24,25,14,0,25,1015,10,155,9,31,0,0
31,15,0,11.1,6,77,1,23,23,24,14,3,23,1014,10,124,8,31,0,0
31,15,0,11.1,6,69,0,24,24,24,15,1,20,1014,10,148,9,31,0,0
31,16,0,11.1,7,62,2,23,23,24,18,1,23,1013,10,83,10,31,0,0
32,18,0,11.1,7,54,8,24,24,25,19,4,35,1014,10,104,10,32,0,0
32,19,0,11.1,7,47,9,25,25,25,13,5,39,1014,10,162,8,32,0,0
34,17,0,11.1,7,39,8,26,26,26,11,6,33,1014,10,167,6,34,0,0
34,19,0,11.1,7,32,7,27,27,27,13,8,28,1014,10,144,8,34,0,0
33,24,0,11.2,7,24,10,27,27,28,25,33,33,1012,10,264,16,33,0,0
31,16,0,11.2,7,16,6,25,25,25,21,5,35,1011,10,285,14,31,0,0
30,13,0,11.2,6,9,2,22,22,23,12,1,26,1013,10,228,8,30,0,0
31,15,0,11.2,7,1,1,22,22,23,23,10,24,1014,10,145,13,31,0,0
30,15,0,11.2,6,0,5,23,23,24,19,0,32,1015,10,330,12,30,0,0
31,13,0,11.2,6,0,-1,22,22,23,17,3,22,1014,10,328,10,31,0,0
30,14,0,11.2,6,0,-2,21,21,22,19,9,21,1013,10,319,11,30,0,0
31,14,0,11.2,6,6,-3,21,21,22,20,15,21,1012,10,288,11,31,0,0
31,12,0,11.2,7,13,-3,22,22,23,11,16,18,1013,10,228,6,31,0,0
31,13,0,11.3,6,21,-5,22,22,23,20,2,17,1016,10,179,11,31,0,0
32,14,0,11.3,7,29,-2,23,23,24,17,1,19,1015,10,179,10,32,0,0
33,13,0,11.3,7,36,-5,25,25,25,13,0,14,1014,10,184,7,33,0,0
35,14,0,11.3,7,44,-1,26,26,27,10,0,17,1013,10,216,6,35,0,0
36,19,0,8.6,6,51,-1,26,26,27,20,32,17,1013,10,170,11,36,0,0
35,23,0,11.3,7,59,7,27,27,28,18,19,27,1012,10,263,11,35,0,0
32,17,0,11.3,7,66,11,26,26,26,16,2,42,1011,10,295,11,32,0,0
32,17,0,11.3,7,74,9,26,26,26,13,2,38,1011,10,255,8,32,0,0
33,15,0,11.4,7,81,9,27,27,27,8,0,37,1011,10,241,5,33,0,0
36,17,0,11.4,7,89,6,29,29,29,12,0,25,1013,10,283,7,36,0,0
37,19,0,11.4,8,97,6,30,30,30,14,0,24,1012,10,316,8,37,0,0
37,19,0,11.4,8,100,-1,28,28,29,15,3,16,1012,10,307,9,37,0,0
36,17,0,11.4,8,100,2,28,28,29,12,3,18,1012,10,291,7,36,0,0
36,19,0,11.4,8,85,10,28,28,29,15,10,33,1012,10,282,9,36,0,0
36,24,0,11.4,8,78,9,28,28,29,20,31,32,1010,10,260,13,36,0,0
35,20,0,11.6,8,71,13,28,28,28,20,16,43,1010,10,262,13,35,0,0
34,20,0,11.6,7,63,14,29,29,28,13,11,45,1011,10,288,9,34,0,0
34,21,0,10.2,6,56,11,27,27,28,21,28,40,1012,10,272,14,34,0,0
32,19,0,11.6,7,49,11,26,26,26,13,28,42,1014,10,289,9,32,0,0
35,18,0,11.6,7,42,6,28,28,29,16,2,26,1014,10,251,10,35,0,0
37,20,0,11.6,8,34,2,29,29,30,19,0,18,1014,10,159,12,37,0,0
38,21,0,11.6,8,27,-1,29,29,30,22,1,13,1014,10,154,13,38,0,0
39,22,0,11.6,8,20,0,31,31,31,16,2,14,1014,10,179,10,39,0,0
39,21,0,11.6,8,12,-4,31,31,32,14,0,10,1014,10,256,9,39,0,0
40,19,0,11.6,8,5,-2,32,32,32,10,0,12,1013,10,299,6,40,0,0
39,20,0,11.6,8,0,3,31,31,31,15,0,18,1011,10,264,10,39,0,0
40,19,0,11.6,8,0,6,31,31,32,15,0,25,1010,10,256,10,40,0,0
40,20,0,11.6,8,2,8,32,32,33,14,0,25,1010,10,234,8,40,0,0
42,22,0,11.6,9,9,7,35,35,35,13,0,21,1012,10,281,7,42,0,0
44,25,0,11.6,9,16,3,37,37,37,12,0,13,1013,10,169,7,44,0,0
45,23,0,11.6,9,24,2,36,36,36,11,0,12,1011,10,218,7,45,0,0
45,24,0,11.6,9,31,1,37,37,37,11,0,12,1010,10,201,6,45,0,0
42,24,0,11.6,9,38,2,34,34,35,17,0,13,1009,10,297,10,42,0,0
41,24,0,11.6,9,46,2,32,32,33,21,0,15,1007,10,275,13,41,0,0
39,20,0,11.6,8,53,8,31,31,32,14,0,28,1005,10,242,10,39,0,0
38,20,0,11.6,8,60,10,30,30,30,15,15,33,1006,10,241,10,38,0,0
39,21,0,11.6,8,67,12,33,33,32,13,1,35,1007,10,243,8,39,0,0
39,21,0,11.6,8,75,12,32,32,32,13,0,33,1008,10,244,9,39,0,0
39,21,0,11.6,8,82,10,32,32,33,11,0,28,1009,10,264,8,39,0,0
40,22,0,11.6,8,89,9,33,33,33,14,0,25,1009,10,286,9,40,0,0
41,23,0,11.6,9,96,7,32,32,33,21,0,22,1009,10,268,14,41,0,0
41,22,0,11.6,8,100,12,32,32,32,21,0,34,1008,10,255,15,41,0,0
40,23,0,11.6,8,100,12,32,32,32,20,3,37,1008,10,251,14,40,0,0
39,22,0,11.6,8,77,16,33,33,32,18,1,44,1008,10,214,13,39,0,0
40,24,0,11.6,9,70,11,32,32,33,23,1,32,1008,10,235,16,40,0,0
39,20,0,11.6,8,62,8,32,32,32,12,0,29,1009,10,247,8,39,0,0
41,21,0,11.6,8,55,7,33,33,33,12,0,25,1010,10,271,8,41,0,0
42,21,0,11.6,9,47,4,34,34,34,11,0,17,1010,10,290,7,42,0,0
44,22,0,11.6,9,40,1,35,35,35,12,0,13,1009,10,237,7,44,0,0
46,23,0,11.6,9,32,2,37,37,36,11,1,14,1010,10,269,7,46,0,0
43,27,0,11.6,8,24,3,34,34,35,17,36,14,1010,10,306,9,43,0,0
43,30,0,11.6,9,17,4,35,35,36,25,16,15,1009,10,264,16,43,0,0
42,26,0,11.6,9,9,8,34,34,34,21,0,22,1007,10,259,15,42,0,0
42,23,0,11.6,9,2,11,34,34,34,18,3,28,1006,10,251,12,42,0,0
43,24,0,11.6,9,0,8,34,34,34,20,2,24,1006,10,262,14,43,0,0
44,23,0,11.6,9,0,12,37,37,36,12,3,27,1006,10,255,8,44,0,0
45,26,0,11.6,9,0,10,40,40,38,11,0,23,1006,10,257,7,45,0,0
46,26,0,11.6,9,5,9,40,40,39,12,0,19,1008,10,269,7,46,0,0
45,27,0,11.6,9,13,10,39,39,38,14,0,20,1008,10,271,10,45,0,0
45,26,0,11.6,9,21,10,37,37,37,18,0,23,1008,10,249,13,45,0,0
44,24,0,11.6,9,28,13,37,37,36,21,0,29,1007,10,238,15,44,0,0
43,27,0,11.6,9,36,12,35,35,35,25,6,28,1006,10,246,18,43,0,0
42,26,0,11.6,9,43,13,35,35,35,27,8,30,1005,10,247,19,42,0,0
42,25,0,11.6,9,51,14,35,35,35,22,6,31,1006,10,256,16,42,0,0
42,26,0,11.6,9,58,13,35,35,35,20,4,31,1008,10,273,14,42,0,0
43,26,0,11.6,9,66,10,35,35,35,19,0,24,1008,10,297,13,43,0,0
43,26,0,11.6,9,73,9,35,35,36,20,2,21,1007,10,271,14,43,0,0
43,25,0,11.6,9,81,11,36,36,35,16,0,26,1007,10,260,11,43,0,0
42,25,0,11.6,9,89,14,36,36,35,14,5,32,1009,10,268,10,42,0,0
43,26,0,11.6,9,96,14,37,37,36,17,3,30,1009,10,275,12,43,0,0
43,27,0,11.6,9,100,11,37,37,37,16,0,23,1008,10,263,12,43,0,0
43,27,0,9,8,89,11,36,36,36,15,36,26,1007,10,257,10,43,0,0
43,27,0,11.6,9,81,10,36,36,36,16,6,23,1008,10,273,11,43,0,0
43,25,0,11.6,9,78,9,36,36,36,13,1,22,1009,10,254,9,43,0,0
44,27,0,11.6,9,71,13,38,38,37,15,2,27,1007,10,260,11,44,0,0
44,28,0,11.6,9,64,14,39,39,38,16,2,28,1005,10,251,12,44,0,0
44,27,0,11.6,9,57,15,39,39,37,16,2,31,1004,10,238,12,44,0,0
44,28,0,11.6,9,49,14,38,38,37,18,5,29,1003,10,255,13,44,0,0
44,28,0,11.6,9,42,15,38,38,36,20,2,32,1004,10,271,15,44,0,0
43,28,0,11.6,9,35,13,37,37,36,20,7,27,1004,10,280,14,43,0,0
43,29,0,11.6,9,27,13,37,37,37,21,1,25,1005,10,287,15,43,0,0
44,29,0,11.6,9,20,12,38,38,37,20,2,26,1004,10,283,14,44,0,0
43,28,0,11.6,9,13,9,36,36,36,20,0,23,1004,10,282,15,43,0,0
44,26,0,11.6,9,6,13,38,38,37,14,0,28,1004,10,270,10,44,0,0
45,27,0,13.1,9,0,14,40,40,39,12,1,27,1004,10,263,9,45,0,0
45,28,0,13.1,10,0,14,41,41,39,16,0,26,1003,10,243,11,45,0,0
45,28,0,13.5,9,1,14,39,39,37,18,1,30,1003,10,234,13,45,0,0
45,27,0,13.5,9,9,15,39,39,37,17,1,30,1003,10,229,13,45,0,0
45,28,0,13.6,9,16,15,40,40,38,17,1,31,1003,10,238,12,45,0,0
45,28,0,13.6,9,23,12,39,39,37,19,1,28,1005,10,263,14,45,0,0
45,28,0,13.6,9,31,9,38,38,37,16,0,21,1004,10,280,11,45,0,0
45,28,0,13.6,10,38,11,39,39,38,17,1,23,1003,10,273,12,45,0,0
47,28,0,13.6,10,45,15,42,42,39,14,2,28,1001,10,276,10,47,0,0
47,31,0,13.6,10,52,16,44,44,40,15,1,28,1000,10,266,11,47,0,0
47,30,0,13.6,10,60,16,43,43,40,17,0,30,1002,10,262,13,47,0,0
47,30,0,13.6,10,67,15,42,42,39,18,0,28,1002,10,262,14,47,0,0
46,30,0,13.6,10,74,15,39,39,37,26,0,29,1002,10,263,20,46,0,0
44,28,0,13.6,9,81,17,38,38,36,27,0,35,1002,10,255,21,44,0,0
43,29,0,13.6,9,89,21,39,39,35,28,4,45,1002,10,245,22,43,0,0
43,29,0,13.6,9,96,20,38,38,35,28,12,44,1002,10,249,22,43,0,0
43,29,0,13.7,9,100,19,39,39,36,26,17,43,1003,10,250,20,43,0,0
43,28,0,13.7,9,89,19,39,39,36,21,4,40,1004,10,247,17,43,0,0
43,28,0,13.7,9,82,17,38,38,36,18,4,36,1005,10,252,14,43,0,0
43,28,0,13.7,9,78,15,38,38,37,17,3,30,1005,10,248,14,43,0,0
43,30,0,13.7,9,63,19,39,39,37,20,19,37,1006,10,238,15,43,0,0
39,31,0,13.7,8,55,21,38,38,34,21,26,46,1008,10,236,16,39,0.9,0.03543309
40,28,0,12.1,8,48,20,38,38,34,13,44,46,1009,10,253,10,40,0,0
40,29,0,13.7,9,40,21,39,39,35,22,16,46,1008,10,261,17,40,0,0
41,29,0,13.7,9,32,20,38,38,35,21,17,46,1006,10,256,16,41,0,0
40,28,0,13.7,8,25,20,37,37,34,23,14,46,1004,10,213,18,40,0.2,0.00787402
35,28,0,10.9,7,17,20,35,35,32,22,50,51,1004,10,220,16,35,0,0
40,27,0,13.7,9,10,19,37,37,34,13,27,44,1005,10,238,10,40,0,0
42,30,0,13.7,9,2,17,39,39,37,12,13,34,1004,10,266,9,42,0,0
45,31,0,13.7,9,0,18,39,39,37,11,17,35,1003,10,252,8,45,0,0
44,32,0,13.7,10,0,16,40,40,38,19,33,30,1001,10,310,13,44,0,0
45,33,0,13.7,10,0,14,40,40,39,21,6,25,1000,10,300,15,45,0,0
47,32,0,13.7,10,5,15,42,42,40,19,3,26,999,10,285,14,47,0,0
44,32,0,13.7,9,13,18,40,40,37,21,15,34,1000,10,273,17,44,0,0
39,31,0,13.7,8,20,21,39,39,35,14,36,47,1001,10,236,11,39,0.9,0.03543309
37,30,0,13.7,7,28,23,37,37,32,16,36,58,1001,10,206,13,37,0.2,0.00787402
39,28,0,13.7,9,35,21,38,38,34,14,26,48,1002,10,228,11,39,0,0
41,29,0,13.7,9,43,19,39,39,36,15,19,38,1002,10,265,11,41,0,0
45,32,0,13.7,10,50,17,41,41,38,18,14,32,1001,10,266,13,45,0,0
43,32,0,13.7,9,58,20,41,41,37,20,6,39,1002,10,215,15,43,0,0
42,31,0,13.7,9,65,19,39,39,36,20,7,40,1003,10,234,16,42,0,0
43,30,0,13.7,8,73,21,41,41,36,20,14,43,1002,10,246,15,43,1.9,0.07480319
42,31,0,13.7,8,80,22,41,41,35,21,30,48,1002,10,241,16,42,0.2,0.00787402
38,30,0,13.7,8,88,22,39,39,34,17,30,51,1000,10,223,14,38,0.3,0.01181103
40,30,0,13.7,9,96,23,40,40,35,15,27,51,999,10,219,12,40,0,0
43,30,0,13.7,9,100,23,42,42,36,14,24,48,1000,10,224,11,43,0,0
40,32,0,13.7,9,89,23,42,42,36,17,19,49,1001,10,224,13,40,0,0
40,30,0,13.7,8,82,23,41,41,35,18,20,52,1001,10,202,14,40,0,0
41,30,0,13.7,9,74,22,41,41,35,19,25,49,1000,10,210,15,41,0,0
42,30,0,13.7,9,67,21,40,40,36,17,20,44,1000,10,223,13,42,0,0
42,30,0,13.7,9,64,21,39,39,35,20,20,48,1000,10,205,16,42,0,0
39,30,0,13.7,9,57,22,39,39,35,13,30,49,1001,10,231,10,39,0,0
41,28,0,13.7,9,50,20,38,38,35,13,38,46,1000,10,282,10,41,0,0
40,28,0,13.3,7,42,23,38,38,33,12,57,58,1000,9,183,9,40,14,0.5511814
31,27,0,9.8,6,35,25,34,34,28,16,64,82,1001,10,173,11,31,5.9,0.23228359
33,26,0,10.9,7,28,25,34,34,29,15,59,77,1002,10,179,11,33,1.3,0.05118113
33,26,0,10.8,7,21,25,35,35,29,16,57,78,1003,10,162,11,33,3.9,0.15354339
33,27,0,13.3,7,13,25,36,36,30,13,49,79,1005,10,171,9,33,7.3,0.28740173
35,26,0,13.3,8,6,25,36,36,30,13,38,75,1004,10,196,10,35,0,0
33,27,0,10.4,7,0,25,35,35,30,17,58,78,1004,10,217,12,33,0,0
33,27,0,11.6,7,0,24,34,34,30,23,45,73,1004,10,238,15,33,0,0
33,27,0,9.1,7,1,23,34,34,30,23,62,70,1003,10,223,16,33,0,0
33,27,0,10.4,7,8,24,34,34,29,19,61,75,1003,10,211,13,33,4.4,0.17322844
33,26,0,10.4,7,16,25,35,35,30,12,45,76,1005,10,223,9,33,2.9,0.11417329
36,26,0,11.6,7,23,25,37,37,31,11,28,70,1003,10,237,8,36,0.7,0.02755907
29,27,0,9.1,6,30,25,33,33,28,9,68,83,1001,10,209,7,29,1.6,0.06299216
31,27,0,10.4,6,37,25,35,35,29,12,46,82,1001,10,186,9,31,0,0
36,26,0,11.6,8,45,25,37,37,31,14,39,73,1001,10,192,10,36,0,0
30,27,0,11.6,7,52,25,34,34,29,13,47,83,1000,10,186,9,30,0,0
35,27,0,10.4,7,59,26,37,37,31,13,52,77,999,10,213,9,35,2.2,0.08661422
32,27,0,9.1,7,66,25,36,36,30,12,51,78,1000,10,192,9,32,1,0.0393701
33,26,0,7.9,7,74,25,35,35,29,12,65,80,1000,10,211,9,33,1.2,0.04724412
30,26,0,7.9,6,81,25,33,33,28,11,82,85,1000,10,215,8,30,1.3,0.05118113
32,26,0,7.8,6,88,26,34,34,29,16,73,86,999,7,242,10,32,9.5,0.37401595
29,26,0,6.6,6,96,25,32,32,27,16,80,87,997,10,230,12,29,3.5,0.13779535
32,25,0,7.8,6,100,24,32,32,28,12,69,78,997,10,203,9,32,1.5,0.05905515
30,25,0,6.6,6,90,25,32,32,27,19,92,88,998,10,183,13,30,2.9,0.11417329
32,25,0,10.3,6,83,24,33,33,28,21,47,79,1000,10,178,14,32,0.3,0.01181103
35,26,0,9.1,7,75,25,36,36,30,12,63,75,1001,9,196,9,35,0.3,0.01181103
36,26,0,9.1,7,68,25,37,37,31,11,50,71,1002,10,205,8,36,0,0
31,27,0,7.8,6,64,25,34,34,29,8,76,80,1002,10,158,6,31,0,0
31,26,0,10.3,6,54,25,34,34,29,7,63,80,1002,9,225,6,31,0.3,0.01181103
32,26,0,9.1,7,46,25,35,35,29,8,74,81,999,9,183,5,32,12.4,0.48818924
31,26,0,10.3,6,39,25,34,34,28,12,66,83,997,10,243,9,31,0.1,0.00393701
29,25,0,6.5,6,32,25,31,31,27,20,81,89,999,6,234,14,29,0.7,0.02755907
33,25,0,7.8,6,24,25,33,33,28,17,74,82,1003,8,231,12,33,1.6,0.06299216
31,26,0,11.6,6,17,24,33,33,28,11,56,80,1005,9,275,8,31,0.1,0.00393701
33,26,0,9.1,6,10,25,34,34,29,15,57,83,1002,9,267,9,33,15.4,0.60629954
32,26,0,11.6,6,3,26,35,35,29,15,49,85,1001,7,233,10,32,12.5,0.49212625
32,25,0,11.6,6,0,25,34,34,28,15,59,85,1002,9,205,10,32,4.3,0.16929143
33,25,0,11.6,7,0,25,35,35,29,14,61,81,1004,9,203,10,33,0.9,0.03543309
34,26,0,11.6,7,4,26,36,36,30,13,52,80,1004,10,202,9,34,4.1,0.16141741
33,26,0,10.3,7,12,26,36,36,30,10,59,82,1004,9,235,7,33,0,0
33,26,0,9,7,19,25,35,35,29,11,60,79,1004,9,253,7,33,0.4,0.01574804
33,26,0,9,7,26,25,35,35,29,12,50,79,1003,9,220,9,33,0,0
33,26,0,10.3,7,33,25,35,35,30,12,50,76,1004,10,205,9,33,0,0
34,26,0,10.3,8,41,24,35,35,30,13,58,74,1005,10,190,9,34,0,0
34,26,0,11.6,7,48,24,35,35,30,12,43,74,1003,10,195,9,34,1,0.0393701
33,26,0,9,7,55,25,35,35,29,10,64,78,1003,10,210,7,33,0,0
33,25,0,7.7,7,63,24,34,34,29,13,69,76,1005,10,227,9,33,0,0
33,26,0,7.7,7,70,24,34,34,30,11,74,72,1007,10,239,8,33,0,0
33,26,0,7.7,7,77,24,34,34,29,14,69,74,1006,10,239,10,33,0.4,0.01574804
34,25,0,11.6,8,84,24,34,34,29,15,55,74,1005,10,227,10,34,0.1,0.00393701
34,26,0,10.3,7,92,24,35,35,30,14,47,74,1004,10,239,10,34,0,0
33,25,0,11.6,8,99,24,34,34,29,14,44,76,1002,10,223,9,33,0,0
35,25,0,10.3,7,100,24,35,35,30,10,41,74,1003,10,196,7,35,4.3,0.16929143
36,25,0,10.3,7,87,25,37,37,31,5,38,74,1003,10,212,3,36,5.6,0.22047256
35,27,0,11.6,7,79,26,38,38,30,8,52,79,1003,9,219,5,35,15.4,0.60629954
36,27,0,11.6,8,72,25,39,39,32,8,27,71,1002,10,135,5,36,0,0
34,27,0,7.7,7,65,26,37,37,30,9,67,83,1003,9,228,6,34,3.7,0.14566937
32,26,0,8.9,6,57,26,35,35,28,8,71,90,1000,6,222,6,32,17.7,0.69685077
31,25,0,7.5,6,54,26,33,33,28,10,79,91,1000,5,201,7,31,1,0.0393701
31,24,0,8.9,6,37,25,32,32,28,17,64,86,1003,8,187,12,31,3,0.1181103
32,24,0,8.9,6,29,25,33,33,28,16,58,83,1005,9,186,11,32,1.1,0.04330711
32,24,0,8.9,6,22,25,33,33,28,12,64,84,1004,8,197,8,32,1.9,0.07480319
32,25,0,10.2,6,14,26,34,34,28,10,66,85,1002,8,234,7,32,0.4,0.01574804
31,25,0,8.9,6,7,25,34,34,28,11,62,84,1004,8,222,8,31,2.6,0.10236226
33,25,0,10.2,6,0,26,35,35,29,11,52,85,1004,7,214,7,33,0.3,0.01181103
32,25,0,8.9,6,0,26,35,35,29,10,61,87,1003,7,232,6,32,3.2,0.12598432
33,25,0,8.9,6,0,25,35,35,29,10,64,82,1002,8,278,7,33,0,0
27,25,0,6.1,6,1,25,31,31,26,13,91,95,1002,5,234,9,27,7.2,0.28346472
31,24,0,7.5,6,8,25,32,32,27,18,76,89,1002,8,201,13,31,0,0
32,24,0,11.6,7,16,24,32,32,27,18,55,84,1004,7,185,13,32,0.1,0.00393701
32,25,0,8.9,6,23,25,33,33,28,14,69,85,1005,7,189,10,32,1.7,0.06692917
32,24,0,10.2,6,31,25,33,33,28,13,59,86,1005,7,189,9,32,0.4,0.01574804
32,24,0,11.6,6,38,25,33,33,28,10,57,83,1004,8,255,7,32,0.2,0.00787402
30,24,0,11.6,6,46,25,33,33,28,8,39,85,1004,9,296,5,30,6.9,0.27165369
32,24,0,11.6,6,53,25,35,35,29,10,22,82,1005,9,278,6,32,0.4,0.01574804
33,25,0,11.6,7,61,25,35,35,29,9,16,80,1004,9,263,6,33,0.9,0.03543309
34,24,0,11.6,8,68,25,35,35,30,7,11,75,1003,9,268,5,34,0,0
33,24,0,11.6,7,76,23,33,33,29,11,12,71,1004,10,308,7,33,0,0
34,24,0,11.6,8,84,22,33,33,30,12,18,66,1005,10,252,7,34,0,0
33,25,0,11.6,8,91,23,34,34,30,11,20,69,1007,10,238,7,33,0,0
34,23,0,11.6,8,99,24,34,34,29,10,8,72,1008,9,229,7,34,0.1,0.00393701
33,24,0,11.6,7,100,24,34,34,29,10,14,74,1008,10,216,6,33,0.3,0.01181103
